id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
50801401,Um dia vou voar para longe,vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",Mature,Major Character Death,M/M,Complete Work,13 Oct 2023,['Yabu Kota/Yaotome Hikaru'],"['Yabu Kota', 'Yaotome Hikaru']","['Established Relationship', 'Memories', 'Flashbacks', 'Illnesses', 'Vacation', 'Sex', 'Love', 'Character Death', 'Angst']","“Kota?” “O quê, Hikka?” “Partamos.”",Português europeu,"1,414",1/1,,,,10
50801347,Se eu pudesse,vogue91port (vogue91),['Stranger Things (TV 2016)'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,13 Oct 2023,['Will Byers/Mike Wheeler'],"['Will Byers', 'Mike Wheeler']","['Drabble Collection', 'Developing Relationship', 'Feelings Realization', 'Denial of Feelings', 'Episode Related', 'First Kiss', 'Love', 'Male Homosexuality', 'Friendship/Love']","Sempre haverá um monstro em Hawkins, sempre haverá uma ameaça nova para enfrentar, sempre uma nova crise para prevenir. E Will sempre quererá Mike ao seu lado para lutar contra tudo isso.",Português europeu,"2,191",1/1,,,,33
50801323,Wakare wa kimi omou jikan sa,vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",Mature,No Archive Warnings Apply,M/M,Complete Work,13 Oct 2023,['Takaki Yuya/Yaotome Hikaru'],"['Yaotome Hikaru', 'Takaki Yuya']","['Sex', 'Introspection', 'Unrequited Love', 'Break Up']","Gostava de lhe dizer que também o amava. Gostava de lhe dizer que por ele aquelas noites significavam mais do que o contacto físico, que a sua mente ia mais além do que o simples instinto animal que quase lhe impunha lhe saltar para cima. Mas não conseguia.",Português europeu,"2,607",1/1,,,,10
50507860,Amor sádico,vogue91port (vogue91),"['KAT-TUN (Band)', ""Johnny's Entertainment""]",Explicit,No Archive Warnings Apply,M/M,Complete Work,02 Oct 2023,['Taguchi Junnosuke/Tanaka Koki'],"['Tanaka Koki', 'Taguchi Junnosuke']","['Established Relationship', 'Arguing', 'Bruises', 'Rough Sex', 'Idiots in Love']","“Koki, o que raio estás a fazer?” “Estou a mostrar-te que não tens de te preocupar com o que acontece em frente às câmaras, mas com o que acontece depois.”",Português europeu,"2,179",1/1,,,,5
50507833,Estava a guardá-lo todo para ti,vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,02 Oct 2023,['Chinen Yuri/Takaki Yuya'],"['Takaki Yuya', 'Chinen Yuri', 'Inoo Kei', 'Arioka Daiki']","['Established Relationship', 'Friendship', 'Sex Talk', 'Awkward Conversations', 'Arguing', 'Making Up']","“Tens razão, não posso compreender. Faz parecer isso como se eu tivesse sido uma espécie de criança sacrificada no altar da tua gratificação sexual, Yuya. O de seres mais velho do que eu não significa que tivesses nenhuma responsabilidade com respeito a mim. Eu queria fazer sexo contigo, tu queria fazer sexo comigo, namorávamos havia um tempo então fizemos isso. Não me parece nada esquisito.”",Português europeu,"2,600",1/1,,,,6
50507806,Kimi no omocha ja nai sa,vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",Explicit,No Archive Warnings Apply,M/M,Complete Work,02 Oct 2023,['Nakajima Yuto/Yaotome Hikaru'],"['Yaotome Hikaru', 'Nakajima Yuto']","['Established Relationship', 'Kinky', 'Cameras', 'Pictures', 'Masturbation', 'Oral Sex', 'Idiots in Love']","""Sei lá, Yutti. Não me tiram já fotos suficientes ao trabalho?” “Sem dúvida. Mas, em serio, quantas fotos tens que eu te tirei? É outra coisa, Hikka. Confia em mim.”",Português europeu,"2,091",1/1,,,,9
50507791,A tua carapaça,vogue91port (vogue91),['Bones (TV)'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,02 Oct 2023,['Seeley Booth/Lance Sweets'],"['Lance Sweets', 'Seeley Booth', 'Parker Booth']","['Ficlet Collection', 'Developing Relationship', 'First Kiss', 'Implied/Referenced Homophobia', 'Mocking', 'Father-Son Relationship', 'Dating', 'Hurt/Comfort', 'Past Abuse', 'Spoilers']",Playlist challenge,Português europeu,"6,632",1/1,,1,,180
50507773,"Nanika tsutaetai kedo kotoba ja tarinakute - Ou seja, 5 vezes nas quais Yuya quase disse te amo + 1 vez e que em vez o disse Yuri",vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",Mature,No Archive Warnings Apply,M/M,Complete Work,02 Oct 2023,['Chinen Yuri/Takaki Yuya'],"['Takaki Yuya', 'Chinen Yuri', 'Inoo Kei']","['5+1 Things', 'Developing Relationship', 'Family Feels', 'Dinner', 'Romance', 'Jealousy', 'Friendship', 'Sex', 'Love Confessions', 'Idiots in Love']","“Acho perceber que o Yuya ainda não to disse?” “Não é que eu precise. Só são palavras, e o Yuya mostra-mo. Para além disso, acho que mo tentou dizer umas vezes, mas sempre fomos interrompidos. Gostava simplesmente do que têm o Kota e tu. Não agora, é claro, percebo que leve anos para chegar ai. Mas quero a certeza de um dia a gente nos ver e ficar enojada por quanto nós amamos.”",Português europeu,"5,406",1/1,,,,2
50397100,Quem gosta de despedidas?,Mikaellanicolas,['文豪ストレイドッグス | Bungou Stray Dogs'],Mature,Choose Not To Use Archive Warnings,Other,Complete Work,28 Sep 2023,"['Dazai Osamu/Fyodor Dostoyevsky (Bungou Stray Dogs)', 'Dazai Osamu & Oda Sakunosuke (Bungou Stray Dogs)']","['Dazai Osamu (Bungou Stray Dogs)', 'Fyodor Dostoyevsky (Bungou Stray Dogs)']","['Past Dazai Osamu/Fyodor Dostoyevsky (Bungou Stray Dogs)', 'Dazai Osamu Needs a Hug (Bungou Stray Dogs)']","Ninguém gostas de despedidas e isso é um facto, então certamente isso não seria diferente para Osamu Dazai (não sei escrever resumos...)",Português europeu,461,1/1,,5,,54
50396974,Suicídio,Mikaellanicolas,['文豪ストレイドッグス | Bungou Stray Dogs'],Mature,Major Character Death,Other,Complete Work,28 Sep 2023,"['Dazai Osamu/Nakahara Chuuya (Bungou Stray Dogs)', 'Dazai Osamu & Oda Sakunosuke (Bungou Stray Dogs)', 'Dazai Osamu & Sakaguchi Ango (Bungou Stray Dogs)', 'Dazai Osamu & Oda Sakunosuke & Sakaguchi Ango (Bungou Stray Dogs)']","['Dazai Osamu (Bungou Stray Dogs)', 'Oda Sakunosuke (Bungou Stray Dogs)', 'Sakaguchi Ango (Bungou Stray Dogs)', 'Nakahara Chuuya (Bungou Stray Dogs)']","['Sad Dazai Osamu (Bungou Stray Dogs)', 'Dazai Osamu Needs a Hug (Bungou Stray Dogs)', 'Suffering Dazai Osamu (Bungou Stray Dogs)', 'Dazai Osamu is a Mess (Bungou Stray Dogs)', 'Dazai-Typical Suicide Mentions (Bungou Stray Dogs)', 'Dazai-Typical Suicide References (Bungou Stray Dogs)']","Dazai consegue cometer seu tão almejado sonho, o sonho de estar morto",Português europeu,712,1/1,,1,,42
50396800,Romance através do suicídio?,Mikaellanicolas,['文豪ストレイドッグス | Bungou Stray Dogs'],Mature,Choose Not To Use Archive Warnings,Other,Complete Work,28 Sep 2023,"['Dazai Osamu/Edogawa Ranpo (Bungou Stray Dogs)', 'Dazai Osamu & Edogawa Ranpo (Bungou Stray Dogs)']","['Dazai Osamu (Bungou Stray Dogs)', 'Edogawa Ranpo (Bungou Stray Dogs)']","['Caring Dazai Osamu (Bungou Stray Dogs)', 'Sad Dazai Osamu (Bungou Stray Dogs)', 'Dazai-Typical Suicide References (Bungou Stray Dogs)', 'Dazai-Typical Suicide Mentions (Bungou Stray Dogs)', 'Suffering Dazai Osamu (Bungou Stray Dogs)']",Dazai tenta cometer sucidido e quase da certo mas ranpo aparece e ajuda-lhe,Português europeu,823,1/1,,15,,120
50276671,Cuidado com Italianos,Italy1stan,['Hetalia: Axis Powers'],Teen And Up Audiences,Graphic Depictions Of Violence,M/M,Work in Progress,05 Oct 2023,"['Germany/North Italy (Hetalia)', 'Prussia/South Italy (Hetalia)']","['North Italy (Hetalia)', 'South Italy (Hetalia)', 'Germany (Hetalia)', 'Prussia (Hetalia)', 'Switzerland (Hetalia)', 'Rome (Hetalia)', 'Japan (Hetalia)', 'Seborga (Hetalia)', 'Netherlands (Hetalia)']","['Italian Mafia', 'Non-Graphic Violence', 'Sexual Humor', 'Childhood Trauma', 'Trauma', 'Romance', 'Enemies to Friends to Lovers', 'Action & Romance', 'Internal Conflict', 'Family Issues']","Uma ideia que tive praí às 3 da manhã tornada realidade! Neste universo alternativo, os irmãos italianos fazem parte da máfia enquanto os irmãos alemães e muitos outros personagens fazem parte duma agência secreta para os derrotar. Enquanto que esse era o objetivo inicial, tanto o Ludwig como o Gilbert vão ter sentimentos inesperados, deixando-os baralhados sobre o que fazer.",Português europeu,"7,520",5/?,,1,,75
50220757,Heartbreak,byunbaekhoney,['EXO (Band)'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,01 Sep 2023,"['Byun Baekhyun/Park Chanyeol', 'Byun Baekhyun & Park Chanyeol']","['Park Chanyeol', 'Byun Baekhyun', ""Byun Baekhyun's Family""]","['Angst', 'Developing Relationship', 'Established Relationship', 'Deaf Character', 'Hurt/Comfort', 'Deaf', 'Fluff and Angst', 'Romance', 'Slice of Life']","Chanyeol era surdo de nascença. Nunca tinha ouvido um único som. No entanto, cada vez que Baekhyun o desiludia, era como se ouvisse o som do próprio coração a partir. Doía, mas nem sempre fora assim.",Português europeu,"2,485",1/1,3,14,,144
50102980,Beijos de creme,tudorregina,"['The Walking Dead: Dead City (TV)', 'The Walking Dead (TV)']",Teen And Up Audiences,No Archive Warnings Apply,F/M,Complete Work,15 Sep 2023,['Maggie Greene/Negan Smith'],"['Maggie Greene', 'Negan Smith']",['Neggie'],Ele conhecia-a de uma forma que não devia,Português europeu,109,1/1,,2,1,88
49979002,Diário de uma Garota Des(encantada),Mariana_Books,['Original Work'],Teen And Up Audiences,"Choose Not To Use Archive Warnings, No Archive Warnings Apply",Other,Work in Progress,09 Sep 2023,['Original Female Character(s)/Original Male Character(s)'],[],[],"Para muitos o aniversário de 16 anos era o melhor dia de suas vidas. Um dia mágico, e inesquecível. Para a jovem Matilde, esse foi um dia inesquecível e talvez mágico, mas não pelos melhores motivos, uma inesperada e porquê não mágica herança familiar, põe tudo que a jovem acredita em causa. Que segredos esconde a família de Matilde? E como a jovem vai lidar com todas as mudanças que estão ocorrer na sua vida? Uma coisa é certa, nada vai ser como antes, e a pergunta que a jovem se coloca é ""O que a Taylor faria no meu lugar?"" Uma história de drama, mágica, amizade, família, amor e muita coragem.",Português europeu,"2,527",1/?,,1,,6
49949011,Umarekawattemo dakishimete ne,vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",Explicit,No Archive Warnings Apply,M/M,Complete Work,08 Sep 2023,['Inoo Kei/Yabu Kota'],"['Inoo Kei', 'Yabu Kota', 'Arioka Daiki', 'Takaki Yuya', 'Yamada Ryosuke', 'Chinen Yuri']","['Alternate Universe - College/University', 'Alternate Universe - Supernatural Elements', 'Teacher-Student Relationship', 'Obsession', 'Demons', 'Sex', 'Bittersweet Ending']","Não pensava ficar naquela situação. Estava prestes a acolher o seu destino, prestes como nunca estivera, e não se importava com o que ia deixar para trás, somente com o que estava em frente a ele. Com quem estava em frente a ele. Se tinha aquele rosto, até a morte podia ser uma boa perspetiva.",Português europeu,"6,090",1/1,,,,11
49948969,"Na nossa pressa, na nossa necessidade, na nossa sede perdemos a vista",vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",Explicit,No Archive Warnings Apply,M/M,Complete Work,08 Sep 2023,['Yamada Ryosuke/Yaotome Hikaru'],"['Yaotome Hikaru', 'Yamada Ryosuke']","['Friends to Lovers', 'Cooking Lessons', 'Teasing', 'Flirting', 'Oral Sex', 'Anal Sex']","“Então, se entendi.” disse, tentando o seu melhor para não rir. “Pensavas que eu tivesse um segundo fim quando te pedi pra me ensinar a cozinhar, pensaste que fosse somente uma desculpa pra levar-te pra cama... e na mesma disseste que sim?”",Português europeu,"3,844",1/1,,,,15
49948936,Kanawanu yume mo aru to,vogue91port (vogue91),"['Arashi (Band)', ""Johnny's Entertainment""]",General Audiences,No Archive Warnings Apply,M/M,Complete Work,08 Sep 2023,['Ninomiya Kazunari/Ohno Satoshi'],"['Sakurai Sho', 'Ohno Satoshi', 'Ninomiya Kazunari']","['Introspection', 'Feelings Realization', 'Love Confessions', 'Unrequited Love', 'Secret Relationship', 'Emotional Hurt/Comfort']","Conheciam-se havia anos, e ele só recentemente reparara em como os seus olhos fossem atirados de forma magnética por Ohno, como se encontrasse a pensar nele quase involuntariamente, como sentisse alguma coisa indefinida que mal conseguira classificar como amor. Não fora simples de aceitar; não fora simples porque era um homem, porque era seu amigo, porque tinha medo do que podia suceder. E enquanto estava ocupado preocupando-se com tudo isso, não pensara mesmo no que Ohno ia responder.",Português europeu,"2,536",1/1,,1,,15
49948909,Recordações e imaginação,vogue91port (vogue91),['Harry Potter - J. K. Rowling'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,08 Sep 2023,[],"['Teddy Lupin', 'Harry Potter', 'Victoire Weasley']","['Post-Canon', 'Birthday', 'Family Feels', 'Hurt/Comfort', 'Loss of Parent(s)', 'Introspection', 'POV First Person', ""McDonald's""]","Não me apetecia muito celebrar o meu aniversário. Era uma coisa da que nunca gostei muito, um dia que se fazia notar somente pelo que faltava, não pelo que me conseguia dar. Mas o décimo sétimo aniversário tem de ser celebrado com grande pompa, o pelo menos era isso que pensavam todos os que não esperavam que uma razão para festejar.",Português europeu,"1,284",1/1,,,,9
49948885,És o único caminho que conheço,vogue91,['Harry Potter - J. K. Rowling'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,08 Sep 2023,['Sirius Black/Remus Lupin'],"['Sirius Black', 'Remus Lupin']","['Established Relationship', 'Marauders Era (Harry Potter)', 'Misunderstandings', 'Promises', 'Plans For The Future', 'Fluff', 'Idiots in Love']","“Talvez o Prongs seja o único ser vivente do que não tenho ciúmes, porque sei bem que preferirias beijar a McGonagall do que ter nada a ver com ele. Nem queria que fosses viver com um dos teus tios, Padfoot. Mas...” encolhe os ombros. “Nem pensaste que podias vir morar comigo?”",Português europeu,"2,456",1/1,,2,,26
49580239,home is whenever i'm with you (pt-pt),Anonymous,['QSMP | Quackity SMP'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,24 Aug 2023,['Alexis | Quackity/Wilbur Soot'],"['Alexis | Quackity', 'Wilbur Soot', 'Phil Watson | Philza', 'Tallulah (QSMP)', 'Tilín (QSMP)']","['tntduo', 'TNTDuo Week', 'Fluff', 'Domestic Fluff', 'Tooth-Rotting Fluff', 'Cute', 'Tilín Lives (QSMP)', 'Family', 'I Wrote This Instead of Sleeping', 'Happy Ending']","home [se-pə-ˈrā-shən] noun 1. the place where one lives permanently 2. wherever I'm with you Após anos de relacionamento, Quackity e Tilín finalmente vão morar com Wilbur e Tallulah. Quackity percebe como a vida é bela quando se tem alguém com quem compartilhá-la. [TNTDuo | PT-PT | Fluff | TNTDuo Week 2023| One-Shot]",Português europeu,"3,526",1/1,,16,,182
49468009,A missão com o inimigo.,Fatinha_Desiners_06,"['Phineas and Ferb', ""Milo Murphy's Law""]",Mature,Choose Not To Use Archive Warnings,M/M,Work in Progress,19 Aug 2023,"['Carl Karl/Monty Monogram', 'Carl Karl & Major Monogram', 'Carl Karl & Monty Monogram']","['Carl Karl', 'Monty Monogram', 'Major Monogram (Phineas and Ferb)', 'Perry the Platypus (Phineas and Ferb)', 'Heinz Doofenshmirtz', 'Phineas Flynn', 'Ferb Fletcher', 'Milo Murphy', 'Zack Underwood', 'Melissa Chase', 'Candace Flynn', 'Stacy Hirano', 'Vanessa Doofenshmirtz']","['Gay', 'Gay Carl Karl', 'Bisexual Monty Monogram', 'Bisexual Male Character', 'Gay Panic', 'Gay Character', 'Betrayal', 'Homophobia', 'Monty was a dick', 'Carl is hurt', 'Love', 'Secret love', 'Secret Lovers', 'Secret Crush', 'Crush', 'working together', 'genius', 'Bad Father', 'daddy inssues', 'Forgiveness', 'carl will forgive monty', 'carl and monty date at the end', 'little angst', 'Smutt', 'Fluff', 'Fluff and Angst', 'Domestic Fluff', 'Fluff and Smut', 'Fluff and Humor', 'Romantic Fluff', 'Sex', 'Anal Sex', 'Oral Sex', 'Gay Sex', 'Shower Sex', 'Slow Burn', 'Moby Dick References']",Era um dia normal até Carl ser chamado por major Monograma para trabalhar em uma missão com o seu filho Monty. Isso iria ser um problema pois Carl não se dava bem com Monty e muita gente não sabia porque. Mas o próprio Monty sabia....e sabia que não era recente....era um problema muito mais para trás no tempo. E é nesse tempo em que vamos mergulhar também. Preparem-se.....,Português europeu,"4,060",1/?,2,1,,16
49362712,you're losing me... (pt-pt),rwdiogalaxy,['QSMP | Quackity SMP'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,15 Aug 2023,['Alexis | Quackity/Wilbur Soot'],"['Alexis | Quackity', 'Wilbur Soot']","['TNTDuo Week', 'TNTDuo Week 2023', 'Prompt Fic', 'Separations', 'Angst', 'Hurt No Comfort', 'Mentioned Tilín (QSMP)', 'Mentioned Tallulah (QSMP)', 'Mentioned Phil Watson (Video Blogging RPF)', 'Goddess of Death Kristin Rosales Watson', 'I Wrote This Instead of Sleeping', 'sorry if you cried', ""Song: You're Losing Me (Taylor Swift)"", 'Sad Ending', 'Not Really Character Death', 'Alexis | Quackity-centric']","separation [se-pə-ˈrā-shən] noun 1. the action or state of moving or being moved apart. 2. a situation in which two or more people or things are separated Wilbur volta para a ilha após meses, esperando receber uma das pessoas que mais ama nos seus braços. Quackity não consegue se sentir feliz com o seu regresso, pois até mesmo uma fénix acaba por se cansar, eventualmente. [Q!quackity centric | PT-PT | Hurt/ No Comfort | TNTDuo Week 2023| One-Shot]",Português europeu,"1,848",1/1,,4,,91
