id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
54980944,Eternity Ring Project:Celestial Paradise,Yuunaverse Original (ohmmy),"['Original Work', 'Kid Eternity (Comics)', 'Quality Comics', 'Fate/Requiem - Hoshizora Meteo']",Teen And Up Audiences,Choose Not To Use Archive Warnings,No category,Complete Work,05 Apr 2024,[],[],"['Transformation', 'Gender or Sex Swap', 'Science Fiction & Fantasy', 'Alternate Universe - Fate/ Fusion', 'Slice of Life', 'Adventure', 'Far Future', 'Alternate Future', 'Alternate Universe - Future', 'Alternate History']",ในอนาคตอันไกลโพ้นสงครามระหว่างอีเทอร์นิตี้คิงและไทม์อีทเตอร์ได้จบลงด้วยชัยชนะของอีเทอร์นิตี้คิงและวีฟเวอร์ของเขาและนั่นได้ทำให้ดาร์ควีฟเวอร์และดาร์คอีเทอร์นิตี้คิงต้องหลบเข้าไปใน เงามืดอีกครั้งแต่สงครามระหว่างอีเทอร์นิต้คิงและดาร์คอีเทอร์นิตี้คิงได้เริ่มต้นใหม่ในปีค.ศ.2942 ในวันครบรอบการเปิดตัวของวีฟเวอร์คนแรกในประวัติศาสตร์ คิดอีเทอร์นิตี้และมนุษย์ทุกคนในโลกนี้เป็นวีฟเวอร์และดาร์ควีฟเวอร์กันทั้งโลกและแทนที่จะใช้แหวนหรือแอปแบบยุคก่อนหน้านั้น พวกเขาจะใช้อีเทอร์นิตี้คิงคริสตัลหรือดาร์คอีเทอร์นิตี้คิงคริสตัลแทน,ไทย,729,1/1,,,,2
54931039,Driftersverse:The Drifters Era 4,ohmmy,"['Original Work', 'Drifters (Anime & Manga)']",Teen And Up Audiences,Choose Not To Use Archive Warnings,No category,Complete Work,03 Apr 2024,[],"['Xiang Yu (232-202 BCE)', 'Bayinnaung', 'Mary I of Scotland | Mary Queen of Scots', 'Miguel de Cervantes', 'Achashverosh | Ahasuerus | Xerxes I of Persia', 'Pope Joan', 'Bayan I of Avars', 'Qin Liangyu', 'Sun Tzu | Sun Wu', 'Timothy Dexter', 'Ned Kelly', 'Henry Tudor', 'Jalaluddin Muhammad Akbar', 'Joseph Goebbels', 'Emperor Norton | Joshua Abraham Norton', 'Arius', 'Salome', 'Hippolytus of Rome', 'Nobusuke Kishi', 'Katie Brown (Calamity Jane)', 'Edward VIII of the United Kingdom', 'Irene of Athens', 'Jacques de Molay', 'Lambert of Italy']",[],เรื่องราวอีกฟากหนึ่งของ Driftersverse ของทีม Drifters และ The Ends ในอีกฟากหนึ่งของโลกแฟนตาซีระหว่าง Drifters ที่นำโดยเซียงหยูกับ The Ends ที่นำโดยแจ็คเดอมอร์เลย์,ไทย,302,2/2,,,,7
54926656,Driftersverse:The Drifters Era 3,ohmmy,"['Original Work', 'Drifters (Anime & Manga)']",Teen And Up Audiences,Choose Not To Use Archive Warnings,No category,Complete Work,03 Apr 2024,[],"['C.C.Beck', 'Frank Herbert - Character', 'Boudica of the Iceni', 'Vasily Zaitsev', 'Roy Chapman Andrews', 'Jean-Paul Marat', 'Suriyavarman II', 'Semiramis', 'Sun Shangxiang (Three Kingdoms)', ""Caterina de' Medici | Catherine de Medici"", 'Yamamoto Isoroku', 'Friedrich Nietzsche', 'Fritz Lang - Character', 'Hernán Cortés (1485-1547)', 'Lakshmi Bai', 'José Rizal', ""Kamehameha I of Hawai'i"", 'Rosa Luxemburg', 'Oda Nobunaga', 'Pablo Escobar (1949-1993)', 'Mark Anthony - Character']","['Alternate Universe - Canon Divergence', 'Original Character-centric', 'Original Universe']","เรื่องราวของกลุ่ม Drifters และ The Ends กลุ่มที่ 3 ใน Driftersverse ที่เหตุการณ์ดำเนินคู่ขนานกับกลุ่มที่ 0,1 และ 2 ในจักรวาลนี้",ไทย,253,2/2,,,,5
54923038,Driftersverse:The Drifters Era 2,ohmmy,"['Original Work', 'Drifters (Anime & Manga)']",Teen And Up Audiences,Choose Not To Use Archive Warnings,No category,Complete Work,03 Apr 2024,[],"['Pharoah Akhanaten', 'William Penn (1644-1718)', 'King Sejong the Great', 'Bartholomeo Scappi', 'J.R.R.Tolkien - Character', 'Aethelred the Unready', 'Anouvong|Chao Anouvong', 'Jeanne de Crisson', 'Suriyothai|Queen Suriyothai', 'Suleiman I', 'Muḥammad ‘Alī Bāshā | Muhammed Ali of Egypt', 'Ea-Nasir (Mesopotamian)', 'Louis XV de France', 'J. Robert Oppenheimer', 'Nikola Tesla', 'Edgar Rice Burroughs', 'Empress Tianhou of Zhou | Wu Zetian', ""Gráinne Ní Mháille | Grace O'Malley"", 'Giuseppe Garibaldi', 'Ada Lovelace']","['Alternate Universe - Canon Divergence', 'Original Character-centric', 'Original Universe']",Driftersverse นั้นเต็มไปด้วยสมาชิกของฝ่าย Drifters ของเทพแห่งแสงสว่างและฝ่าย The Ends ของเทพแห่งความมืดที่ทำสงครามเย็นกันในโลกแฟนตาซ๊วิทยาศาสตร์อย่าง Driftersverse แห่งนี้,ไทย,285,2/2,,,,6
54907252,Driftersverse:The Drifters Era 1,ohmmy,"['Original Work', 'Drifters (Anime & Manga)']",Teen And Up Audiences,Choose Not To Use Archive Warnings,No category,Complete Work,02 Apr 2024,[],"['Marie Antoinette | Maria Antonia von Habsburg-Lothringen', 'Guy Falkes', 'Adam West', 'Deng Xiaoping', 'Alfred the Great (849-899)', 'Alexander Kolchak', 'Artemisia I of Caria', 'Murasaki Shikibu', 'Amakusa Shiro Tokisada', 'Pacal The Great', 'Gannicus', 'Lewis Caroll - Character', 'Yi Sunsin (1545-1598)', 'Gavrilo Princip', 'Batu Khan', 'Zenobia of Palmyra']","['Alternate Universe - Canon Divergence', 'Original Character-centric', 'Original Universe']",เหตุการณ์คู่ขนานของ Driftersverse ที่เกิดขึ้นในช่วงเวลาเดียวแต่โฟกัสไปที่ฝ่าย Drifters และ The Ends อีกกลุ่มหนึ่งในจักรวาล Driftersverse,ไทย,231,2/2,,,,7
54905203,Driftersverse:The Drifters Era 0,ohmmy,"['Original Work', 'Drifters (Anime & Manga)']",Teen And Up Audiences,Choose Not To Use Archive Warnings,No category,Complete Work,02 Apr 2024,[],"[""Pierre D'Arc"", 'Jeanne Hachette', 'Raziya Sultana', 'Flavius Odoacer', 'Gaiseric of Vandal', 'Louis Pasture', 'James Dean', 'Puyi|Xuantong Emperor', 'Clovis I of Franks', 'King Ekkathat of Ayutthaya', 'Varius Avitus Bassianus | Emperor Elagabalus', 'Constantine XI Palaiologos', 'Benedict Arnold', 'Jefferson Davis (1808-1889)', 'Plaek Pibunsongkram', 'Richard Wagner', 'Joseph Mengele', 'Mustafa Kemal Atatürk', 'Gilles de Rais', 'Theodoric The Great', 'Justinian I', 'Napoléon III de France | Louis-Napoléon Bonaparte', 'Otto von Bismarck', 'Gaius Julius Caesar | Emperor Caligula', 'Nero|Nero Claudius Caesar Augustus Germanicus', 'Yekaterina II Alekseyevna | Catherine the Great of Russia', '""Little Bastard"" Porsche 550 Spyder', 'Eleanor of Aquitaine', 'Dong Zhuo | Dong Zhongying', 'Leon Trotsky', ""Joan of Arc|Jeanne D'Arc|St.Joan of Arc""]","['Alternate Universe - Canon Divergence', 'Original Character-centric', 'Original Universe']","Driftersverse โลกแฟนตาซีวิทยาศาสตร์ที่เต็มไปด้วยเผ่าพันธุ์แฟนตาซีสแตนดาร์ดต่างๆไม่ว่าจะเป็นออร์ค,เอลฟ์,คนแคระ,มนุษย์,มังกร,อันเดด,เทวทูต,เทพ,มาร,อสูรกาย,ปีศาจ,มอนสเตอร์และมังกรกำลังจะกลายเป็นสงครามระหว่างเทพแห่งความมืดที่นำพาวีรทรชนจากดาวโลกในฝ่าย The Ends และเทพแห่งแสงสว่างที่นำพาวีรทรชนจากดาวโลกในฝ่าย Drifters",ไทย,"7,910",3/3,,,,21
54904726,ISOTverse: ISOT Map Game Era 0,ohmmy,"['Original Work', 'Fictional ISOT Map Game (Alternate History.Com)', 'ISOT Map Game (Alternate History.Com)']",Teen And Up Audiences,Choose Not To Use Archive Warnings,No category,Complete Work,02 Apr 2024,[],[],['Alternate History'],"ในดาวที่เรียกว่า Virgin Earth,ดาวเมกะเอิร์ธขนาดใหญ่ที่จะกลายเป็นสนามรบของอารยธรรมของดาวโลกจากหลายช่วงเวลา ยินดีต้อนรับสู่ ISOTverse:ISOT Map Game Era 0",ไทย,249,2/2,,,,1
54903793,We meet again after school,quin_5th,"['HiGH&LOW (Movies)', 'HiGH&LOW: THE WORST (TV)']",Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,02 Apr 2024,['Odajima Yuken/Todoroki Yosuke'],"['Todoroki Yosuke', 'Odajima Yuken']",[],เราเจอกันครั้งแรกที่ร้านหนังสือ,ไทย,"7,300",1/1,,3,,23
54841987,The Right Side,ccarcharia,['とんがり帽子のアトリエ | Tongari Boushi no Atelier | Witch Hat Atelier (Manga)'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,31 Mar 2024,['Olruggio/Qifrey (Tongari Boushi no Atelier)'],[],"['Angst and Hurt/Comfort', 'Bittersweet', 'Top!Qifrey', 'Bottom!Olruggio', 'Lack of Communication', 'Pining', 'Yearning', 'Childhood Friends', 'Friends to Lovers', 'Living Together', 'Memory Loss', 'loss of vision', 'Secrets', 'spoilers for chapter 40 and onwards', ""And You're Telling Me They Didn't Kiss in Chapter 40? NONSENSE""]",เขาเป็นนายแห่งไฟ มีหรือจะไม่รู้ว่าตนกำลังประคองแสงอันริบหรี่อยู่ในมือมาโดยตลอด ถ้าไม่ระวังให้ดี มันอาจดับหายไปต่อหน้าต่อตา,ไทย,"29,838",1/1,1,5,1,31
54827164,เจ็ดอารมณ์ หกปรารถนา,1392010,"['หอดอกบัวลายมงคล', '莲花楼 | Mysterious Lotus Casebook (TV)']",General Audiences,No Archive Warnings Apply,M/M,Complete Work,30 Mar 2024,['ตี๋เฟยเซิง/หลี่เหลียนฮวา'],"['ตี๋เฟยเซิง', 'หลี่เหลียนฮวา']",[],"ดูเอาเถิด น้ำหยดลงหินทุกวัน หินกลับบอกมาประลองกับข้า ""ช่างเถิด...ตอแยกับเจ้ามานานถึงเพียงนี้ ข้าหลี่เซี่ยงอี๋ย่อมเป็นผู้ใจกว้างให้โอกาสคน วันนี้เจ้ายังไม่เข้าใจความในใจข้าไม่เป็นไรสักวันหนึ่งข้าจะทำให้เจ้าเข้าใจได้เอง""",ไทย,"5,602",1/1,,4,,31
54822805,Point of No Return,Namrii_uuii,['역대급 영지 설계사 | The Greatest Estate Developer (Webcomic)'],Explicit,Graphic Depictions Of Violence,M/M,Complete Work,30 Mar 2024,['Javier Asrahan/Original Lloyd Frontera'],"['Original Lloyd Frontera', 'Original Javier Asrahan']","['Dubious Consent', 'Hate Sex', 'Anal Sex', 'Anal Fingering', 'Rough Sex', 'Overstimulation', 'Light Sadism', 'Light Masochism', 'Plot What Plot/Porn Without Plot', 'Breeding kink if you squint', 'Lloyd literally got stabbed by Javier', 'Insecurity', 'Self-Hatred', 'Javier is pissed']","Lloyd was drunk. Javier took him home and tossed Lloyd on the bed. Lloyd got angry and provoked Javier. And then they fucked, That's it.",ไทย,"22,522",1/1,7,27,1,435
54806593,[ジェラギラ] Possessed (adj),Saypan2544,['王様戦隊キングオージャー | Ohsama Sentai King-Ohger (TV)'],Teen And Up Audiences,Choose Not To Use Archive Warnings,"F/M, M/M, Multi",Complete Work,29 Mar 2024,['Jeramie Brasieri/Gira Husty'],"['Jeramie Brasieri', 'Gira Husty']","['Genderbending', '(Past!Gira was male and Present!Gira is female)', 'Horror', 'Manipulation', 'Reincarnation', 'Plot Twists']",แฟนหนุ่มของกิระทำตัวแปลกไปหรือบางทีเขากำลังโดนผีสิง,ไทย,"9,593",1/1,,1,,41
